45161
Date/Time (UTC),Wind_Speed (kts),Wind_Gust (kts),Wind_from_Direction (degrees_true),Water_Temperature_at_Surface (fahrenheit),Significant_Wave_Height (ft),Significant_Wave_Period (s),significant_wave_from_direction (degrees_true),Air_Temperature (fahrenheit),Air_Pressure (mb),Thermistor_String_at_1m (fahrenheit),Thermistor_String_at_22m (fahrenheit)
07/03/2021 10:40:00,6.873029472,7.962746176,268.963,59.5526,0.492126,2.06,213.82,60.9854,1016.685,59.558,-17966.2
07/03/2021 11:00:00,7.804323216,8.95332704,266.822,59.2916,0.5577428,1.99,225.97,61.1402,1016.625,59.288,-17966.2
07/03/2021 11:20:00,6.54393736,7.505555008,257.173,59.2556,0.6233596,1.97,237.92,61.3112,1016.555,59.252,-17966.2
07/03/2021 11:40:00,5.625084192,6.47687488,247.713,59.2124,0.656168,1.94,266.44,61.2068,1016.852,59.216,-17966.2
07/03/2021 12:00:00,7.81326488,8.76283072,253.138,59.1584,0.7545932,2.05,215.62,61.1528,1016.475,59.162,-17966.2
07/03/2021 12:20:00,7.493891968,8.610433664,251.133,58.4798,0.6889764,2.01,196.38,61.2446,1016.42,58.478,-17966.2
07/03/2021 12:40:00,8.632204672,9.791510848,254.639,58.2458,0.7545932,2.17,301.72,61.5308,1016.335,58.244,-17966.2
07/03/2021 13:00:00,9.06704168,10.134404224,246.125,58.2062,0.9186352,2.2,139.6,61.3454,1016.11,58.208,-17966.2
07/03/2021 13:20:00,11.074445248,12.991849024,251.987,58.2962,1.0170604,2.3,273.79,61.6244,1015.682,58.298,-17966.2
07/03/2021 13:40:00,11.193797024,12.839451968,261.962,58.2188,1.148294,2.29,231.41,61.9736,1015.47,58.226,-17966.2
07/03/2021 14:00:00,10.677124352,12.534657856,257.99,58.0046,1.1811024,2.38,262.24,61.727,1015.265,58.01,-17966.2
07/03/2021 14:20:00,10.394490016,11.963168896,257.331,55.3244,1.3779528,2.56,215.34,61.6226,1015.017,55.328,-17966.2
07/03/2021 14:40:00,9.733195648,11.658374784,255.999,55.8806,1.4435696,2.51,297.76,61.6658,1014.79,55.886,-17966.2
07/03/2021 15:00:00,1.845092928,4.876705792,269.312,56.4656,1.5091864,2.66,265.83,62.8322,1014.832,56.462,-17966.2
07/03/2021 15:20:00,0.52192104,1.676367616,170.755,56.1722,1.5091864,2.7,255.82,63.3452,1014.665,56.174,-17966.2
07/03/2021 15:40:00,0.731272608,2.133558784,91.209,57.8012,1.5748032,2.72,263.27,63.5594,1014.553,57.794,-17966.2
07/03/2021 16:00:00,0.765484192,2.514551424,316.04,58.5644,1.5748032,2.89,273.66,64.3658,1014.455,58.568,-17966.2
07/03/2021 16:20:00,1.609110752,3.009841856,18.791,58.1864,1.5091864,3.0,257.46,63.6602,1014.32,58.19,-17966.2
07/03/2021 16:40:00,2.194400976,4.457613888,252.647,57.632,1.6732284,2.95,270.89,64.2254,1014.14,57.632,-17966.2
07/03/2021 17:00:00,0.953647904,2.362154368,272.229,57.5024,1.8372704,3.07,269.03,65.2082,1013.918,57.506,-17966.2
07/03/2021 17:20:00,1.318312288,2.400253632,298.054,56.759,1.8700788,3.21,272.86,65.6132,1013.802,56.768,-17966.2
07/03/2021 17:40:00,0.801834,1.409672768,317.034,56.2226,1.8700788,3.15,281.22,66.0218,1013.575,56.228,-17966.2
07/03/2021 18:00:00,0.341921456,0.990580864,227.732,55.5602,2.0341208,3.05,279.66,66.6068,1013.415,55.562,-17966.2
07/03/2021 18:20:00,0.164837632,0.723886016,182.095,55.2704,2.2309712,3.25,278.35,67.2764,1013.367,55.274,-17966.2
07/03/2021 18:40:00,1.67073048,2.590749952,168.76,55.1606,1.9356956,3.16,280.85,65.6798,1013.225,55.166,-17966.2
07/03/2021 19:00:00,2.414054896,3.162238912,218.385,54.2138,1.968504,3.29,275.67,64.3316,1012.945,54.212,-17966.2
07/03/2021 19:20:00,3.398609856,4.610010944,202.331,53.7602,1.8372704,3.27,276.05,63.5954,1012.91,53.762,-17966.2
07/03/2021 19:40:00,4.55733288,5.600591808,215.34,53.249,1.804462,3.34,275.14,62.6846,1012.812,53.24,-17966.2
07/03/2021 20:00:00,4.560054256,5.105301376,223.602,53.5514,1.804462,3.39,269.58,62.2346,1012.725,53.546,-17966.2
07/03/2021 20:20:00,3.846470592,4.762408,241.52,52.8926,1.804462,3.34,273.17,61.9862,1012.572,52.898,-17966.2
07/03/2021 20:40:00,3.19664488,3.886124928,241.928,55.7384,1.7716536,3.21,268.65,62.0618,1012.513,55.742,-17966.2
07/03/2021 21:00:00,3.791265536,4.457613888,254.918,55.8986,1.7388452,3.08,266.73,61.8224,1012.51,55.904,-17966.2
07/03/2021 21:20:00,2.984571936,4.19091904,267.07,56.6006,1.64042,3.04,276.76,62.8592,1012.42,56.606,-17966.2
07/03/2021 21:40:00,5.372384992,6.09588224,273.232,56.2532,1.7060368,3.09,267.01,62.897,1012.223,56.246,-17966.2
07/03/2021 22:00:00,6.013852192,6.591172672,275.839,56.9102,1.6076116,2.91,288.89,63.0572,1012.115,56.912,-17966.2
07/03/2021 22:20:00,5.632859552,6.210180032,276.072,57.4358,1.5091864,2.92,258.56,62.9294,1012.02,57.434,-17966.2
07/03/2021 22:40:00,4.915582592,5.638691072,277.827,56.813,1.4107612,2.85,277.0,63.005,1011.912,56.822,-17966.2
07/03/2021 23:00:00,4.240875728,5.105301376,272.882,57.2108,1.476378,2.75,247.6,63.0446,1011.773,57.218,-17966.2
07/03/2021 23:20:00,2.919258912,3.771827136,285.138,57.29,1.3451444,2.69,273.5,63.1652,1011.753,57.29,-17966.2
07/04/2021 00:00:00,2.296063808,3.543231552,238.97,58.0046,1.312336,2.67,228.39,65.669,1011.87,58.01,-17966.2
07/04/2021 00:20:00,0.647104336,2.66694848,76.204,58.118,1.3451444,2.62,264.43,65.7464,1011.955,58.118,-17966.2
07/04/2021 00:40:00,0.383714016,0.9524816,116.163,58.2332,1.4107612,2.59,262.88,64.4594,1011.905,58.226,-17966.2
07/04/2021 01:00:00,0.86598072,1.9049632,135.036,56.7518,1.3779528,2.62,241.01,63.482,1011.882,56.75,-17966.2
07/04/2021 01:20:00,0.71047352,1.9049632,144.478,57.0488,1.4107612,2.57,237.37,63.671,1011.8,57.056,-17966.2
07/04/2021 01:40:00,1.154446576,1.676367616,140.926,56.9498,1.4435696,2.57,267.55,63.0302,1011.81,56.948,-17966.2
07/04/2021 02:00:00,0.455247328,2.019260992,189.91,57.3188,1.4107612,2.51,260.83,63.536,1011.82,57.326,-17966.2
07/04/2021 02:20:00,1.376627488,1.866863936,152.452,56.903,1.312336,2.55,255.85,63.2354,1011.895,56.912,-17966.2
07/04/2021 02:40:00,-19436.45616,0.723886016,-9999.0,-17966.2,-32805.11916,-9999.0,-9999.0,64.1084,-9999.0,56.408,-17966.2
07/04/2021 03:00:00,0.463217072,1.104878656,282.672,56.2838,1.2139108,2.46,251.82,64.0706,1012.11,56.282,-17966.2
07/04/2021 03:20:00,0.164643248,0.647687488,74.837,55.625,1.148294,2.49,269.82,63.5846,1012.05,55.616,-17966.2
07/04/2021 03:40:00,0.343282144,0.876283072,10.621,55.3118,1.1154856,2.46,259.32,64.1606,1012.1,55.31,-17966.2
07/04/2021 04:00:00,2.23347216,2.8574448,348.415,55.7654,1.0826772,2.44,316.43,63.7016,1012.18,55.76,-17966.2
07/04/2021 04:20:00,5.28530096,6.133981504,327.547,56.075,1.0170604,2.44,233.31,63.2912,1012.255,56.084,-17966.2
07/04/2021 04:40:00,5.753960784,7.200760896,337.63,56.2712,0.82021,2.68,254.81,63.4262,1012.197,56.264,-17966.2
07/04/2021 05:00:00,5.884198064,6.514974144,320.144,57.578,0.9514436,2.43,213.02,63.7502,1012.162,57.578,-17966.2
07/04/2021 05:20:00,5.721887424,6.248279296,317.183,58.7768,0.9514436,2.57,244.91,62.816,1012.203,58.784,-17966.2
07/04/2021 05:40:00,5.519339296,5.829187392,315.707,57.434,0.8530184,2.57,218.37,62.5028,1012.345,57.434,-17966.2
07/04/2021 06:00:00,5.116381264,5.52439328,329.03,57.812,0.8530184,2.76,188.82,62.7044,1012.382,57.812,-17966.2
07/04/2021 06:20:00,2.567423872,2.933643328,17.842,56.6564,0.9514436,2.69,108.07,61.5632,1012.47,56.66,-17966.2
07/04/2021 06:40:00,3.29772456,3.886124928,307.801,56.9732,0.8858268,2.54,50.64,62.168,1012.543,56.966,-17966.2
07/04/2021 07:00:00,4.068262736,4.533812416,291.522,56.363,0.9186352,2.57,167.53,61.7846,1012.575,56.372,-17966.2
07/04/2021 07:20:00,2.105956256,3.23843744,357.859,57.326,0.9186352,2.71,239.85,62.24,1012.737,57.326,-17966.2
07/04/2021 07:40:00,1.78250128,2.628849216,10.786,57.2018,0.9514436,2.81,120.03,61.1942,1012.733,57.2,-17966.2
07/04/2021 08:00:00,1.800773376,3.009841856,307.946,56.9606,0.9186352,2.67,87.84,62.312,1012.64,56.966,-17966.2
07/04/2021 08:20:00,1.89330016,2.438352896,307.211,56.4656,0.8858268,2.68,198.49,62.1842,1012.603,56.462,-17966.2
07/04/2021 08:40:00,2.090405536,2.438352896,276.6,55.9904,0.9186352,2.74,190.98,62.3354,1012.585,55.994,-17966.2
07/04/2021 09:00:00,3.317551728,3.848025664,271.416,55.0652,0.8858268,2.78,278.84,62.2706,1012.72,55.058,-17966.2
07/04/2021 09:20:00,4.348175696,4.95290432,285.884,54.788,0.9186352,2.72,178.02,61.781,1012.855,54.788,-17966.2
07/04/2021 09:40:00,4.77990256,5.105301376,270.746,54.275,0.8530184,2.81,154.83,61.5668,1012.87,54.284,-17966.2
07/04/2021 10:00:00,5.621196512,6.172080768,273.407,53.5766,0.8858268,2.86,289.2,60.9224,1012.888,53.582,-17966.2
07/04/2021 10:20:00,4.572300448,5.257698432,273.675,53.1446,0.7217848,2.79,304.42,60.8972,1013.06,53.15,-17966.2
07/04/2021 10:40:00,-19436.45616,5.257698432,-9999.0,-17966.2,-32805.11916,-9999.0,244.75,60.4814,-9999.0,52.394,-17966.2
07/04/2021 11:00:00,4.168176112,4.495713152,289.294,51.998,0.8530184,2.71,211.91,60.4796,1013.227,51.998,-17966.2
07/04/2021 11:20:00,2.568590176,2.933643328,243.106,51.7388,0.8530184,2.7,257.6,60.8198,1013.202,51.746,-17966.2
07/04/2021 11:40:00,5.000722784,5.371996224,244.287,51.6272,0.8530184,2.66,238.19,60.4814,1013.327,51.62,-17966.2
07/04/2021 12:00:00,4.891478976,5.486294016,258.926,51.494,0.82021,2.52,0.0,60.611,1013.418,51.494,-17966.2
07/04/2021 12:20:00,4.098781024,4.800507264,258.114,51.3518,0.9186352,2.62,267.29,60.107,1013.51,51.35,-17966.2
07/04/2021 12:40:00,3.639451632,4.076621248,267.795,51.215,0.8858268,2.65,303.89,60.386,1013.827,51.224,-17966.2
07/04/2021 13:00:00,2.503471536,3.314635968,270.136,51.0746,0.8530184,2.56,278.19,60.827,1013.935,51.08,-17966.2
07/04/2021 13:20:00,2.27818048,2.933643328,276.28,51.3968,0.9186352,2.48,302.5,61.2626,1013.955,51.404,-17966.2
07/04/2021 13:40:00,4.216577728,4.610010944,282.033,51.4022,0.9514436,2.74,274.21,60.6812,1014.098,51.404,-17966.2
07/04/2021 14:00:00,2.446905792,3.733727872,319.597,51.5804,0.9186352,2.46,242.72,60.3014,1014.35,51.584,-17966.2
07/04/2021 14:20:00,0.919630704,2.09545952,340.55,51.5462,0.82021,2.52,210.21,63.1616,1014.365,51.548,-17966.2
07/04/2021 14:40:00,0.636413216,1.219176448,292.071,51.4634,0.7874016,2.38,62.74,65.4746,1014.355,51.458,-17966.2
07/04/2021 15:00:00,0.947038848,1.790665408,208.702,51.458,0.8530184,2.35,58.68,65.21,1014.298,51.458,-17966.2
07/04/2021 15:20:00,4.139796048,4.800507264,243.948,51.3518,0.8858268,2.34,0.0,63.1976,1014.308,51.35,-17966.2
07/04/2021 15:40:00,5.78681168,6.172080768,251.395,51.458,0.7217848,2.42,288.06,62.3012,1014.392,51.458,-17966.2
07/04/2021 16:00:00,5.676401568,6.019683712,249.0,51.341,0.6889764,2.51,297.12,61.4786,1014.312,51.332,-17966.2
07/04/2021 16:20:00,5.436531712,-19436.45616,261.05,53.2274,0.7874016,2.42,0.0,-17966.2,1014.243,-17966.2,-17966.2
07/04/2021 16:40:00,5.193357328,5.791088128,261.068,51.5102,0.7217848,2.37,68.14,61.3418,1014.25,51.512,-17966.2
07/04/2021 17:00:00,4.69826128,5.638691072,257.512,52.2194,0.7545932,2.25,159.09,61.3832,1014.067,52.214,-17966.2
07/04/2021 17:20:00,4.01208576,4.838606528,256.115,51.4292,0.82021,2.21,0.0,61.3292,1014.078,51.422,-17966.2
07/04/2021 17:40:00,4.893034048,5.486294016,250.925,51.6218,0.9186352,2.24,69.2,61.4318,1014.01,51.62,-17966.2
07/04/2021 18:00:00,4.861155072,5.600591808,231.578,51.8828,0.82021,2.18,199.77,61.7216,1014.025,51.89,-17966.2
07/04/2021 18:20:00,3.755887648,4.19091904,227.27,52.6928,0.8858268,2.09,54.28,62.4056,1013.935,52.7,-17966.2
07/04/2021 18:40:00,3.146299424,3.505132288,198.912,52.8116,0.8530184,2.11,97.52,62.456,1013.875,52.808,-17966.2
07/04/2021 19:00:00,2.742563856,3.23843744,210.934,54.4874,0.984252,2.15,200.72,63.3344,1014.072,54.482,-17966.2
07/04/2021 19:20:00,2.936364704,3.314635968,175.318,53.9384,0.82021,2.08,286.93,63.5288,1013.987,53.942,-17966.2
07/04/2021 19:40:00,4.717505296,5.14340064,176.896,55.6538,0.7874016,2.13,85.86,63.5972,1013.935,55.652,-17966.2
07/04/2021 20:00:00,5.97342032,6.591172672,162.662,56.7212,0.82021,2.29,43.88,63.698,1013.887,56.714,-17966.2
07/04/2021 20:20:00,-19436.45616,-19436.45616,-9999.0,-17966.2,-32805.11916,-9999.0,-9999.0,63.6116,-9999.0,56.21,-17966.2
07/04/2021 20:40:00,6.192296704,7.505555008,156.721,56.1236,0.7545932,2.13,174.34,64.4432,1013.775,56.12,-17966.2
07/04/2021 21:00:00,7.10862288,7.886547648,152.939,55.5494,0.82021,2.22,238.86,64.5962,1013.663,55.544,-17966.2
07/04/2021 21:20:00,6.81704688,8.305639552,159.471,54.7268,0.6889764,2.17,199.39,64.5998,1013.58,54.734,-17966.2
07/04/2021 21:40:00,7.014929792,8.686632192,157.967,54.6998,0.6889764,2.16,0.0,64.2938,1013.578,54.698,-17966.2
07/04/2021 22:00:00,6.55462848,7.962746176,158.554,57.092,0.7545932,2.14,66.73,64.3496,1013.51,57.092,-17966.2
07/04/2021 22:20:00,6.178301056,6.819768256,151.516,56.7572,0.6889764,2.1,196.71,64.013,1013.433,56.75,-17966.2
07/04/2021 22:40:00,-19436.45616,6.324477824,-9999.0,-17966.2,-32805.11916,-9999.0,192.77,63.95,-9999.0,58.514,-17966.2
07/04/2021 23:00:00,6.226508288,7.04836384,150.225,57.8948,0.7217848,2.09,203.88,63.869,1013.355,57.902,-17966.2
07/04/2021 23:20:00,6.309510256,7.010264576,147.851,58.9604,0.656168,2.13,0.0,63.9302,1013.255,58.964,-17966.2
07/05/2021 00:00:00,6.806744528,7.505555008,163.459,57.9344,0.6889764,2.21,13.86,63.9284,1013.373,57.938,-17966.2
07/05/2021 00:20:00,6.222037456,6.629271936,162.472,57.8732,0.656168,2.15,94.43,63.4082,1013.237,57.866,-17966.2
07/05/2021 00:40:00,6.47395912,7.162661632,151.348,58.2134,0.7545932,2.27,115.54,62.6828,1013.06,58.208,-17966.2
07/05/2021 01:00:00,5.438086784,5.829187392,148.051,56.1218,0.6233596,2.18,193.92,62.4704,1013.047,56.12,-17966.2
07/05/2021 01:20:00,5.952232464,6.438775616,151.871,57.596,0.6233596,2.26,310.77,62.0348,1012.935,57.596,-17966.2
07/05/2021 01:40:00,5.435171024,6.057782976,137.395,57.2216,0.6233596,2.2,95.95,62.3336,1012.945,57.218,-17966.2
07/05/2021 02:00:00,5.940763808,6.324477824,151.087,54.6944,0.6233596,2.23,173.23,62.5352,1012.933,54.698,-17966.2
07/05/2021 02:20:00,6.109683504,6.6673712,145.088,54.9086,0.6233596,2.35,294.17,62.4578,1013.092,54.914,-17966.2
07/05/2021 02:40:00,6.629271936,7.543654272,155.613,53.8304,0.656168,2.34,0.0,62.5676,1013.212,53.834,-17966.2
07/05/2021 03:00:00,6.58087032,7.162661632,165.257,53.0258,0.6233596,2.28,288.94,62.6252,1013.213,53.024,-17966.2
07/05/2021 03:20:00,6.724520096,7.657952064,155.923,57.0776,0.5577428,2.2,294.74,62.1554,1013.195,57.074,-17966.2
07/05/2021 03:40:00,6.536162,7.353157952,171.157,54.617,0.656168,2.38,324.85,63.3182,1013.265,54.608,-17966.2
07/05/2021 04:00:00,6.662705984,8.76283072,211.706,54.7664,0.6233596,2.26,184.88,65.0966,1013.265,54.77,-17966.2
07/05/2021 04:20:00,7.172380832,8.115143232,218.383,56.3288,0.8858268,2.33,92.56,65.1542,1013.322,56.336,-17966.2
07/05/2021 04:40:00,6.766312656,7.962746176,219.729,57.4088,1.0170604,2.41,200.7,65.0858,1013.43,57.416,-17966.2
07/05/2021 05:20:00,4.55052944,5.067202112,167.268,57.29,1.1811024,2.61,238.08,63.5828,1013.438,57.29,-17966.2
07/05/2021 05:40:00,5.179556064,6.019683712,157.135,57.083,1.148294,2.74,255.05,63.3812,1013.38,57.092,-17966.2
07/05/2021 06:00:00,5.864370896,6.400676352,193.88,56.9408,1.1154856,2.66,280.32,63.419,1013.188,56.948,-17966.2
07/05/2021 06:20:00,3.924224192,4.457613888,155.716,56.768,1.1811024,2.7,236.15,61.5056,1013.253,56.768,-17966.2
07/05/2021 06:40:00,4.317657408,4.914805056,161.265,56.84,1.2795276,2.72,260.28,62.4146,1013.342,56.84,-17966.2
07/05/2021 07:00:00,5.157201904,5.638691072,152.78,57.7742,1.1811024,2.7,254.23,62.771,1013.405,57.776,-17966.2
07/05/2021 07:20:00,4.573077984,5.448194752,155.627,57.7166,1.312336,2.69,238.15,63.257,1013.445,57.722,-17966.2
07/05/2021 07:40:00,6.148949072,6.629271936,169.389,57.6392,1.312336,2.55,270.71,62.411,1013.298,57.632,-17966.2
07/05/2021 08:00:00,6.725880784,8.267540288,186.84,58.0352,1.1154856,2.62,240.94,63.6404,1013.5,58.028,-17966.2
07/05/2021 08:20:00,9.010864704,10.591595392,199.374,58.0118,1.148294,2.61,221.56,65.1308,1013.303,58.01,-17966.2
07/05/2021 08:40:00,6.229812816,7.23886016,158.668,58.0406,1.148294,2.55,233.69,61.1996,1013.157,58.046,-17966.2
07/05/2021 09:00:00,5.839878512,6.819768256,158.778,57.9938,1.0826772,2.48,240.48,61.6712,1013.127,57.992,-17966.2
07/05/2021 09:20:00,7.215339696,7.886547648,166.206,57.9344,1.0498688,2.47,239.26,61.4156,1012.945,57.938,-17966.2
07/05/2021 09:40:00,6.885664432,7.696051328,168.547,57.6914,1.0826772,2.55,178.44,61.1546,1012.98,57.686,-17966.2
07/05/2021 10:00:00,7.661256592,8.496135872,182.945,57.5726,1.0170604,2.4,221.44,61.4732,1013.133,57.578,-17966.2
07/05/2021 10:20:00,7.413222608,8.915227776,183.224,57.4808,1.0826772,2.41,286.49,61.8566,1013.183,57.488,-17966.2
07/05/2021 10:40:00,5.521088752,6.400676352,150.041,58.7228,1.1154856,2.37,159.0,60.386,1013.468,58.73,-17966.2
07/05/2021 11:00:00,6.13475904,6.934066048,156.793,59.2016,1.0498688,2.32,0.0,60.6182,1013.533,59.198,-17966.2
07/05/2021 11:20:00,6.194434928,6.819768256,165.744,59.7812,1.1154856,2.32,307.14,61.7468,1013.788,59.774,-17966.2
07/05/2021 11:40:00,6.190352864,6.972165312,163.475,59.5634,1.0498688,2.38,206.53,61.862,1014.06,59.558,-17966.2
07/05/2021 12:00:00,6.925513152,7.657952064,168.869,59.6264,1.0498688,2.4,234.85,63.1112,1013.98,59.63,-17966.2
07/05/2021 12:20:00,6.225925136,7.505555008,144.659,59.8658,1.0826772,2.53,257.12,61.9178,1014.105,59.864,-17966.2
07/05/2021 12:40:00,5.76542944,8.153242496,149.446,60.152,1.0826772,2.41,205.94,62.9006,1014.35,60.152,-17966.2
07/05/2021 13:00:00,7.814431184,9.448617472,142.231,60.431,1.148294,2.43,286.03,63.1598,1014.42,60.422,-17966.2
07/05/2021 13:20:00,8.47708624,9.677213056,138.478,60.6758,1.1811024,2.44,255.28,62.9078,1014.195,60.674,-17966.2
07/05/2021 13:40:00,8.503522464,10.09630496,144.252,60.8576,1.2795276,2.51,222.54,63.3434,1014.11,60.854,-17966.2
07/05/2021 14:00:00,9.618703472,10.972588032,153.167,60.746,1.3451444,2.55,282.71,64.0832,1014.2,60.746,-17966.2
07/05/2021 14:20:00,7.90851304,8.724731456,162.808,60.944,1.3779528,2.63,207.87,63.9248,1014.053,60.944,-17966.2
07/05/2021 14:40:00,10.121186112,11.62027552,178.887,62.1446,1.5091864,2.69,214.71,65.435,1014.077,62.15,-17966.2
07/05/2021 15:00:00,11.229369296,13.487139456,177.503,61.5632,1.7060368,2.8,207.63,65.4404,1013.95,61.556,-17966.2
07/05/2021 15:20:00,10.437254496,12.115565952,181.798,60.8846,1.7716536,2.86,178.51,65.4044,1014.082,60.89,-17966.2
07/05/2021 15:40:00,11.0361516,12.687054912,177.188,60.7622,1.968504,2.94,213.57,65.4314,1014.23,60.764,-17966.2
07/05/2021 16:00:00,10.285246208,12.039367424,168.266,60.4238,1.9028872,2.96,186.91,64.9436,1014.162,60.422,-17966.2
07/05/2021 16:20:00,10.48798872,12.267963008,163.653,60.4616,2.2309712,3.21,195.87,64.5008,1014.22,60.458,-17966.2
07/05/2021 16:40:00,10.481768432,12.153665216,172.458,60.323,2.1981628,3.07,180.48,64.526,1014.14,60.314,-17966.2
07/05/2021 17:00:00,11.104963536,12.420360064,175.129,60.0332,2.132546,2.98,174.97,64.742,1014.18,60.026,-17966.2
07/05/2021 17:20:00,11.825156256,13.296643136,182.081,60.1808,2.132546,2.97,179.49,64.9184,1014.05,60.188,-17966.2
07/05/2021 17:40:00,12.005738992,13.52523872,185.218,59.945,2.4278216,3.15,180.97,65.0408,1014.005,59.954,-17966.2
07/05/2021 18:00:00,12.64759496,14.439621056,184.196,59.9522,2.46063,3.14,174.48,65.165,1013.875,59.954,-17966.2
07/05/2021 18:20:00,12.255522432,13.753834304,184.925,59.9324,2.5262468,3.19,183.42,65.6114,1013.935,59.936,-17966.2
07/05/2021 18:40:00,12.207703968,13.944330624,184.773,60.0638,2.46063,3.22,171.67,65.948,1013.832,60.062,-17966.2
07/05/2021 19:00:00,12.631461088,15.201606336,187.036,59.936,2.46063,3.29,187.14,66.1928,1013.77,59.936,-17966.2
07/05/2021 19:20:00,12.84197896,14.249124736,185.793,59.9558,2.7559056,3.42,179.82,66.5222,1013.755,59.954,-17966.2
07/05/2021 19:40:00,13.12480768,15.354003392,185.662,60.0098,2.5918636,3.29,181.27,67.0244,1013.767,60.008,-17966.2
07/05/2021 20:00:00,12.114594032,13.944330624,180.31,60.2636,2.624672,3.32,181.7,66.5852,1013.523,60.26,-17966.2
07/05/2021 20:20:00,11.37437976,12.915650496,172.104,60.4562,2.5262468,3.28,181.69,66.4898,1013.267,60.458,-17966.2
07/05/2021 20:40:00,10.545526384,12.19176448,175.198,60.44,2.46063,3.31,184.54,66.8948,1013.16,60.44,-17966.2
07/05/2021 21:00:00,9.476414384,11.163084352,167.486,60.8,2.624672,3.36,187.15,66.2684,1012.965,60.8,-17966.2
07/05/2021 21:20:00,7.90268152,8.648532928,153.972,61.4138,2.788714,3.55,178.62,65.111,1012.955,61.412,-17966.2
07/05/2021 21:40:00,8.179484336,9.105724096,151.9,61.61,2.788714,3.42,171.37,64.2308,1012.895,61.61,-17966.2
07/05/2021 22:00:00,7.569701728,8.877128512,158.123,62.0096,2.6574804,3.37,182.15,65.7788,1013.058,62.006,-17966.2
07/05/2021 22:20:00,6.3271992,7.315058688,153.686,62.1698,2.7559056,3.48,179.82,64.8194,1013.135,62.168,-17966.2
07/05/2021 22:40:00,5.577265728,6.6673712,162.277,62.2364,2.8543308,3.46,174.7,65.1362,1013.315,62.24,-17966.2
07/05/2021 23:00:00,-19436.45616,-19436.45616,167.085,62.4146,2.9855644,3.5,189.57,-17966.2,1013.345,62.42,-17966.2
07/05/2021 23:20:00,8.06013256,9.296220416,172.306,62.3084,2.9199476,3.33,181.37,66.3116,1013.19,62.312,-17966.2
07/06/2021 00:00:00,10.423064464,13.487139456,197.397,62.2904,2.9199476,3.42,187.15,67.6202,1012.877,62.294,-17966.2
07/06/2021 00:20:00,10.335786048,11.81077184,210.959,62.1518,2.6902888,3.32,189.96,67.2404,1012.758,62.15,-17966.2
07/06/2021 00:40:00,12.099626464,14.249124736,217.485,61.9538,2.7559056,3.51,183.72,67.469,1012.555,61.952,-17966.2
07/06/2021 01:00:00,12.045198944,14.553918848,221.985,61.9484,2.6902888,3.26,177.16,67.1576,1012.535,61.952,-17966.2
07/06/2021 01:20:00,11.744875664,14.515819584,222.803,61.9718,2.6902888,3.4,182.38,67.1594,1012.32,61.97,-17966.2
07/06/2021 01:40:00,11.294487936,14.363422528,227.852,61.8944,2.4278216,3.18,191.72,66.956,1012.25,61.898,-17966.2
07/06/2021 02:00:00,8.484084064,9.867709376,224.991,61.8584,2.4278216,3.21,185.34,65.8976,1012.827,61.862,-17966.2
07/06/2021 02:20:00,6.80344,7.6198528,230.168,61.8638,2.4934384,3.31,180.26,65.7824,1013.315,61.862,-17966.2
07/06/2021 02:40:00,-19436.45616,8.95332704,-9999.0,-17966.2,-32805.11916,-9999.0,187.3,65.8364,-9999.0,61.862,-17966.2
07/06/2021 03:00:00,9.264535824,11.963168896,233.357,61.8638,2.3622048,3.2,192.08,66.2522,1013.593,61.862,-17966.2
07/06/2021 03:20:00,9.719394384,10.85829024,228.941,61.8692,2.3293964,3.15,182.8,66.3044,1013.642,61.862,-17966.2
